time,open,high,low,close,volume,ema15,ema50,ema100,ema200,sma300,ema_trend,touching15,touching200,entry_cross15_bull,entry_cross15_bear,entryPos1,entryPos2,entryPos1_time,valleybull,valleybear,inEntry,entrySL,entryTP,entryType,inPB,hl,entryPos2_time
2021-01-11 11:16,365.11,365.15,365.05,365.15,2127,365.15805244634606,365.3402314518227,365.7016212506271,366.18047359055305,366.91313633333334,down,no,no,unk,unk,1447,1452,2021-01-11 11:08,-1,365.5499,365.045,365.56989999999996,364.52010000000007,bear,yes,364.85,2021-01-11 11:13
2021-01-11 11:17,365.07,365.085,365.0,365.085,2573,365.1489208905528,365.33022237528064,365.6894109288325,366.16957335582117,366.89785300000005,down,no,no,unk,unk,1447,1452,2021-01-11 11:08,-1,365.5499,365.045,365.56989999999996,364.52010000000007,bear,yes,364.85,2021-01-11 11:13
2021-01-11 11:18,365.11,365.11,364.91,365.01,36486,365.13155577923374,365.3176646350736,365.6759572470734,366.1580353124797,366.88258633333334,down,no,no,unk,unk,1447,1452,2021-01-11 11:08,-1,365.5499,365.045,365.56989999999996,364.52010000000007,bear,yes,364.85,2021-01-11 11:13
2021-01-11 11:19,365.03,365.05,364.9888,365.01,6176,365.1163613068295,365.3055993552668,365.66276997485414,366.1466120755396,366.8671043333334,down,no,no,unk,unk,1447,1452,2021-01-11 11:08,-1,365.5499,365.045,365.56989999999996,364.52010000000007,bear,yes,364.85,2021-01-11 11:13
2021-01-11 11:20,365.05,365.12,364.9,364.9491,4705,365.0954536434758,365.29161898839357,365.6486378961442,366.13469653249945,366.850368,down,no,no,unk,unk,1447,1452,2021-01-11 11:08,-1,365.5499,365.045,365.56989999999996,364.52010000000007,bear,yes,364.85,2021-01-11 11:13
2021-01-11 11:21,364.954,364.954,364.67,364.67,14653,365.0422719380414,365.2672417731625,365.6292589279037,366.1201224376487,366.83300133333336,down,no,no,unk,unk,1447,1452,2021-01-11 11:08,-1,365.5499,365.045,365.56989999999996,364.52010000000007,bear,no,364.67,2021-01-11 11:13
2021-01-11 11:22,364.72,364.805,364.7,364.726,3979,365.00273794578624,365.2460166055875,365.6113726124997,366.1062505725975,366.8168046666666,down,no,no,unk,unk,1447,1452,2021-01-11 11:08,-1,365.5499,365.045,365.56989999999996,364.52010000000007,bear,yes,364.67,2021-01-11 11:13
2021-01-11 11:23,364.72,364.7932,364.66,364.68,2909,364.96239570256296,365.2238198759566,365.59292959046996,366.0920590246115,366.8000379999999,down,no,no,unk,unk,1447,1452,2021-01-11 11:08,-1,365.5499,365.045,365.56989999999996,364.52010000000007,bear,no,364.66,2021-01-11 11:13
2021-01-11 11:24,364.735,364.77,364.66,364.7,6319,364.9295962397426,365.2032779200368,365.57524781640126,366.0782076910333,366.78257133333324,down,no,no,unk,unk,1447,1452,2021-01-11 11:08,-1,365.5499,365.045,365.56989999999996,364.52010000000007,bear,yes,364.66,2021-01-11 11:13
2021-01-11 11:25,364.745,364.745,364.54,364.54,11203,364.88089670977473,365.17726702121183,365.5547478596408,366.0629021418688,366.76468799999986,down,no,no,unk,unk,1447,1452,2021-01-11 11:08,-1,365.5499,365.045,365.56989999999996,364.52010000000007,bear,no,364.54,2021-01-11 11:13
2021-01-11 11:26,364.62,364.745,364.62,364.655,3323,364.8526596210529,365.15678596155647,365.53693107034104,366.0488931653328,366.7472446666665,down,no,no,unk,unk,1447,1452,2021-01-11 11:08,-1,365.5499,365.045,365.56989999999996,364.52010000000007,bear,yes,364.54,2021-01-11 11:13
2021-01-11 11:27,364.645,364.75,364.55,364.55,6625,364.8148271684213,365.1329904336523,365.51738788082935,366.0339788054788,366.7298279999999,down,no,no,unk,unk,1447,1452,2021-01-11 11:08,-1,365.5499,365.045,365.56989999999996,364.52010000000007,bear,yes,364.54,2021-01-11 11:13
2021-01-11 11:28,364.5765,364.5765,364.245,364.305,16471,364.7510987723686,365.10052022056794,365.49338020002085,366.0167750362701,366.71179466666655,down,no,no,unk,unk,-1,-1,2021-01-11 11:08,-1,-1.0,-1.0,-1.0,-1.0,,no,364.245,2021-01-11 11:13
2021-01-11 11:29,364.33,364.51,364.3,364.3701,18330,364.70347392582255,365.07187629034956,365.4711370277432,366.0003902100386,366.69332833333317,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,364.245,
2021-01-11 11:30,364.45,364.52,364.43,364.5,2326,364.67803968509475,365.0494497691594,365.45190659155026,365.9854609542173,366.6746616666665,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,364.245,
2021-01-11 11:31,364.48,364.53,364.41,364.41,9460,364.6445347244579,365.02437330762376,365.4312747778562,365.96978472581714,366.6585949999999,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,364.245,
2021-01-11 11:32,364.33,364.3499,364.2263,364.26,4210,364.5964678839007,364.9943978837954,365.40808121789865,365.9527719424757,366.6404616666665,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,364.2263,
2021-01-11 11:33,364.265,364.265,364.1318,364.1318,7922,364.5383843984131,364.9605705158034,365.3828083224947,365.93465281867003,366.6184343333332,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,364.1318,
2021-01-11 11:34,364.11,364.145,364.08,364.125,5703,364.48671134861144,364.9278030445954,365.3579012269998,365.9166463229619,366.60030099999983,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,364.08,
2021-01-11 11:35,364.09,364.1,363.93,364.1,10992,364.438372430035,364.89534018010147,365.33299229181165,365.8985702401464,366.58390099999986,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,363.93,
2021-01-11 11:36,364.025,364.2299,363.91,364.2299,6232,364.41231337628057,364.86924448676416,365.3111488800926,365.88196655616485,366.56656733333324,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.93,
2021-01-11 11:37,364.14,364.18,364.06,364.18,2984,364.3832742042455,364.84221529120475,365.288749892368,365.8650315655563,366.5499173333332,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.93,
2021-01-11 11:38,364.13,364.1999,364.06,364.095,3291,364.34723992871477,364.81291273076533,365.26511128063794,365.8474193111727,366.5338673333332,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.93,
2021-01-11 11:39,364.095,364.2015,364.095,364.11,4523,364.31758493762544,364.7853475256373,365.24223778993223,365.83013155683267,366.5190539999998,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.93,
2021-01-11 11:40,364.07,364.1,363.86,364.03,5090,364.28163682042225,364.75572605404363,365.21823308122066,365.8122198000483,366.5034633333332,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,no,363.86,
2021-01-11 11:41,364.0335,364.2299,364.0335,364.115,4562,364.26080721786946,364.73059954212033,365.1963868815925,365.79533204084385,366.4894466666665,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 11:42,364.115,364.34,364.08,364.3,29938,364.2657063156358,364.7137132855666,365.1786366463134,365.78045311506435,366.47639166666653,down,yes,no,yes,unk,1481,-1,2021-01-11 11:42,-1,364.34,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 11:43,364.26,364.48,364.15,364.445,16983,364.28811802618134,364.70317550966206,365.16410918797055,365.7671650243672,366.4636416666665,down,yes,no,yes,unk,1482,-1,2021-01-11 11:43,-1,364.48,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 11:44,364.505,364.535,364.06,364.23,10488,364.2808532729087,364.6846196073224,365.1456119763276,365.7518698499954,366.45190833333317,down,yes,no,unk,yes,1482,1483,2021-01-11 11:43,-1,364.535,-1.0,-1.0,-1.0,,yes,363.86,2021-01-11 11:44
2021-01-11 11:45,364.16,364.2478,364.0,364.22,9605,364.2732466137951,364.6663992305647,365.1272830263013,365.7366273639258,366.4398416666665,down,no,no,unk,unk,1482,1483,2021-01-11 11:43,-1,364.535,-1.0,-1.0,-1.0,,yes,363.86,2021-01-11 11:44
2021-01-11 11:46,364.215,364.9,364.215,364.82,4901,364.34159078707074,364.6724227901504,365.12119821389933,365.727506693638,366.43080833333323,down,yes,no,yes,unk,1485,-1,2021-01-11 11:46,-1,364.9,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 11:47,364.8,364.8,364.7,364.775,5846,364.3957669386869,364.67644542583076,365.1143428037231,365.7180290150944,366.42144499999984,down,no,no,unk,unk,1485,-1,2021-01-11 11:46,-1,364.9,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 11:48,364.775,364.91,364.75,364.91,6472,364.46004607135103,364.6856044287394,365.1102964115702,365.70998892539194,366.4133449999999,down,no,no,unk,unk,1485,-1,2021-01-11 11:46,-1,364.91,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 11:49,364.915,364.935,364.75,364.87,5710,364.51129031243215,364.6928356276124,365.1055380667866,365.70163082663186,366.4066446666665,down,no,no,unk,unk,1485,-1,2021-01-11 11:46,-1,364.935,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 11:50,364.9194,364.9194,364.6528,364.69,5319,364.5336290233781,364.6927244265296,365.0973095902166,365.6915648482574,366.3989446666665,down,no,no,unk,unk,1485,-1,2021-01-11 11:46,-1,364.935,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 11:51,364.69,364.69,364.575,364.63,3166,364.5456753954559,364.6902646450971,365.08805593496476,365.6810020139464,366.3923113333332,down,no,no,unk,unk,1485,-1,2021-01-11 11:46,-1,364.935,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 11:52,364.56,364.7294,364.56,364.675,2256,364.5618409710239,364.6896660315639,365.0798766095199,365.6709920436584,366.38586133333325,down,yes,no,yes,unk,1491,-1,2021-01-11 11:52,-1,364.935,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 11:53,364.685,364.82,364.595,364.6,6532,364.5666108496459,364.6861497166006,365.0703741024007,365.6603354064081,366.3785613333333,down,no,no,unk,unk,1491,-1,2021-01-11 11:52,-1,364.935,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 11:54,364.635,364.68,364.555,364.6,3076,364.57078449344016,364.6827712963418,365.0610597637393,365.6497848053493,366.3706613333333,down,no,no,unk,unk,1491,-1,2021-01-11 11:52,-1,364.935,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 11:55,364.64,364.75,364.61,364.75,7367,364.59318643176016,364.6854077160931,365.0549001644573,365.64083172270904,366.3627113333333,down,no,no,unk,unk,1491,-1,2021-01-11 11:52,-1,364.935,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 11:56,364.84,364.8839,364.81,364.84,1881,364.6240381277902,364.69147015859926,365.0506447156562,365.6328632478562,366.35537800000003,down,no,no,unk,unk,1491,-1,2021-01-11 11:52,-1,364.935,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 11:57,364.84,364.88,364.73,364.75,6645,364.6397833618164,364.69376544649737,365.0446913549501,365.62407853892233,366.347107,down,no,no,unk,unk,1491,-1,2021-01-11 11:52,-1,364.935,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 11:58,364.8029,365.0,364.7089,364.955,3521,364.6791854415893,364.7040099387916,365.0429152885154,365.6174210410226,366.3387236666667,down,no,no,unk,unk,1491,-1,2021-01-11 11:52,-1,365.0,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 11:59,364.92,365.0224,364.92,365.0224,6158,364.72208726139064,364.7164958235449,365.04250904517846,365.6115004336493,366.3303316666667,down,no,no,unk,unk,1491,-1,2021-01-11 11:52,-1,365.0224,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:00,365.03,365.03,364.775,364.8,5776,364.7318263537168,364.7197704971314,365.037706885868,365.60342580246873,366.3213316666667,down,no,no,unk,unk,1491,-1,2021-01-11 11:52,-1,365.03,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:01,364.77,364.86,364.76,364.82,4639,364.74284805950225,364.72370106587135,365.0333958584251,365.5956305208522,366.31231500000007,down,no,no,unk,unk,1491,-1,2021-01-11 11:52,-1,365.03,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:02,364.77,364.96,364.77,364.96,3666,364.7699920520645,364.73296769073914,365.03194247509,365.5893058390527,366.30387333333346,down,no,no,unk,unk,1491,-1,2021-01-11 11:52,-1,365.03,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:03,364.97,364.97,364.87300000000005,364.95,3016,364.7924930455564,364.7414787616906,365.0303198518209,365.58294458692285,366.2951400000001,down,no,no,unk,unk,1491,-1,2021-01-11 11:52,-1,365.03,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:04,364.9615,364.9615,364.93,364.95,2325,364.8121814148618,364.7496560651537,365.0287293597056,365.5766466308341,366.2865733333334,down,no,no,unk,unk,1491,-1,2021-01-11 11:52,-1,365.03,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:05,364.99,365.06300000000005,364.99,365.0,2852,364.8356587380041,364.7594734743634,365.0281604614936,365.57090885341285,366.2789066666667,down,no,no,unk,unk,1491,-1,2021-01-11 11:52,-1,365.06300000000005,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:06,365.0,365.0,364.88,364.93,4381,364.8474513957536,364.7661607890943,365.02621668997887,365.5645316508913,366.27073900000005,down,no,no,unk,unk,1491,-1,2021-01-11 11:52,-1,365.06300000000005,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:07,364.935,364.95,364.76,364.815,2669,364.8433949712844,364.7680760522671,365.0220341812664,365.55707362451426,366.2625556666667,down,yes,no,unk,yes,1491,1506,2021-01-11 11:52,-1,365.06300000000005,-1.0,-1.0,-1.0,,yes,363.86,2021-01-11 12:07
2021-01-11 12:08,364.86,364.87,364.735,364.735,4059,364.82984559987386,364.7667789521782,365.0163503360928,365.5488937874544,366.254318,down,yes,no,unk,yes,1491,1506,2021-01-11 11:52,-1,365.06300000000005,364.735,365.083,364.387,bear,yes,363.86,2021-01-11 12:07
2021-01-11 12:09,364.7,364.7,364.55,364.55,4759,364.79486489988966,364.7582778167987,365.0071156759721,365.5389545457882,366.2453846666667,down,no,no,unk,unk,1491,1506,2021-01-11 11:52,-1,365.06300000000005,364.735,365.083,364.387,bear,yes,363.86,2021-01-11 12:07
2021-01-11 12:10,364.55,364.63,364.365,364.445,4143,364.7511317874035,364.74599241221836,364.99598467248745,365.52806942592963,366.2365346666667,down,no,no,unk,unk,-1,-1,2021-01-11 11:52,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.86,2021-01-11 12:07
2021-01-11 12:11,364.47,364.575,364.47,364.575,6386,364.729115313978,364.73928682742553,364.9876483423392,365.5185861480597,366.2278513333334,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:12,364.53,364.5693,364.5,364.53,2249,364.7042258997308,364.73107950085983,364.9785859989265,365.50874946996953,366.2186513333334,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:13,364.5,364.5,364.25,364.34,2582,364.65869766226444,364.71574304984574,364.96594073162106,365.4971201220097,366.2089846666667,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:14,364.32,364.35,364.29,364.29,2448,364.6126104544814,364.69904724396946,364.95255576663845,365.4851089765171,366.19985133333336,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:15,364.37,364.485,364.31,364.43,2300,364.5897841476712,364.688496371657,364.9422081276951,365.47461037973585,366.1904513333333,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:16,364.38,364.45,364.2316,364.3,3805,364.5535611292123,364.67326121982734,364.92949113506745,365.46292271426586,366.180318,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:17,364.3,364.32,364.22,364.27,2249,364.51811598806074,364.65744705434395,364.91643190467005,365.45105283651196,366.16973466666667,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:18,364.25,364.375,364.2,364.314,8579,364.4926014895531,364.6439785424089,364.9045025600231,365.4397388779397,366.15941466666663,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:19,364.335,364.336,364.28,364.305,3624,364.46915130335896,364.630685266236,364.89263122220086,365.42844794383086,366.14879799999994,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:20,364.29,364.2917,364.215,364.24,1884,364.44050739043905,364.61536427540324,364.87970783166224,365.41662259115594,366.1388646666666,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:21,364.22,364.22,364.08,364.08,4461,364.39544396663416,364.5943695979364,364.86387203301547,365.40332286388076,366.12749799999995,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:22,364.08,364.19,364.08,364.19,3670,364.3697634708049,364.5785119666448,364.8505280323617,365.39124999956357,366.11634799999996,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:23,364.245,364.27,364.21,364.21,1701,364.3497930369543,364.5640605169724,364.8378443089486,365.37949626822467,366.105548,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:24,364.21,364.335,364.21,364.335,2986,364.347943907335,364.55507775160095,364.8278869959001,365.3691032705309,366.095298,down,no,no,unk,unk,-1,-1,,-1,-1.0,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:25,364.34,364.5449,364.34,364.5449,4112,364.3725634189181,364.5546786240872,364.82228329301097,365.36090224296345,366.08574766666663,down,yes,no,yes,unk,1524,-1,2021-01-11 12:25,-1,364.5449,-1.0,-1.0,-1.0,,yes,363.86,
2021-01-11 12:26,364.51,364.51,364.105,364.25,8316,364.35724299155333,364.5427304427505,364.81095095057515,365.34984848930213,366.07495299999994,down,yes,no,unk,yes,1524,1525,2021-01-11 12:25,-1,364.5449,-1.0,-1.0,-1.0,,yes,363.86,2021-01-11 12:26
2021-01-11 12:27,364.28,364.28,364.165,364.185,3126,364.33571261760915,364.5287017979367,364.79855588224694,365.33825795707025,366.0642863333333,down,no,no,unk,unk,1524,1525,2021-01-11 12:25,-1,364.5449,364.185,364.56489999999997,363.80510000000004,bear,yes,363.86,2021-01-11 12:26
2021-01-11 12:28,364.14,364.14,364.07,364.1315,5873,364.310186040408,364.5131252568412,364.7853468548757,365.32625041520885,366.052758,down,no,no,unk,unk,1524,1525,2021-01-11 12:25,-1,364.5449,364.185,364.56489999999997,363.80510000000004,bear,yes,363.86,2021-01-11 12:26
2021-01-11 12:29,364.08,364.1254,364.04,364.05,6818,364.277662785357,364.4949634820631,364.7707855310167,365.3135514061023,366.040658,down,no,no,unk,unk,1524,1525,2021-01-11 12:25,-1,364.5449,364.185,364.56489999999997,363.80510000000004,bear,yes,363.86,2021-01-11 12:26
